timestamp,machine,event,sensor_data
10678.49614987941,Machine_2,production,"{'temperature': 81.15, 'vibration': 0.31}"
10678.601644849921,Machine_3,production,"{'temperature': 69.12, 'vibration': 0.41}"
10680.240189840697,Machine_1,production,"{'temperature': 90.1, 'vibration': 0.14}"
10685.53099209928,Machine_3,production,"{'temperature': 85.42, 'vibration': 0.43}"
10685.889758916739,Machine_2,production,"{'temperature': 72.39, 'vibration': 0.21}"
10690.108704409018,Machine_1,production,"{'temperature': 80.14, 'vibration': 0.89}"
10693.101272613,Machine_3,production,"{'temperature': 98.0, 'vibration': 0.14}"
10694.645651664103,Machine_2,production,"{'temperature': 72.22, 'vibration': 0.43}"
10698.870811676246,Machine_1,production,"{'temperature': 65.83, 'vibration': 0.28}"
10700.247458892298,Machine_3,production,"{'temperature': 97.78, 'vibration': 0.24}"
10701.338347681865,Machine_2,production,"{'temperature': 90.79, 'vibration': 0.65}"
10704.42782997639,Machine_1,production,"{'temperature': 87.29, 'vibration': 0.66}"
10707.484705908037,Machine_3,production,"{'temperature': 77.54, 'vibration': 0.8}"
10709.852163915746,Machine_1,production,"{'temperature': 71.74, 'vibration': 0.68}"
10711.224100311028,Machine_2,production,"{'temperature': 61.23, 'vibration': 0.88}"
10713.699186928923,Machine_3,production,"{'temperature': 66.79, 'vibration': 0.17}"
10717.298589963493,Machine_1,production,"{'temperature': 86.2, 'vibration': 0.15}"
10718.121635176358,Machine_2,production,"{'temperature': 75.48, 'vibration': 0.32}"
10718.121635176358,Machine_2,breakdown,
10722.270270810353,Machine_3,production,"{'temperature': 85.41, 'vibration': 0.13}"
10722.437440424224,Machine_2,repaired,
10725.332292589723,Machine_1,production,"{'temperature': 88.77, 'vibration': 0.55}"
10728.585162442176,Machine_2,production,"{'temperature': 69.18, 'vibration': 0.86}"
10731.234401650761,Machine_3,production,"{'temperature': 94.31, 'vibration': 0.88}"
10733.452937386131,Machine_1,production,"{'temperature': 80.59, 'vibration': 0.74}"
10733.644238953877,Machine_2,production,"{'temperature': 71.46, 'vibration': 0.91}"
10739.935933169156,Machine_3,production,"{'temperature': 66.89, 'vibration': 0.33}"
10740.370940846376,Machine_2,production,"{'temperature': 70.47, 'vibration': 0.48}"
10740.823790568253,Machine_1,production,"{'temperature': 81.4, 'vibration': 0.43}"
10740.823790568253,Machine_1,breakdown,
10746.234860188491,Machine_1,repaired,
10746.422270921768,Machine_2,production,"{'temperature': 88.18, 'vibration': 0.6}"
10746.422270921768,Machine_2,breakdown,
10749.713490697155,Machine_3,production,"{'temperature': 90.23, 'vibration': 0.82}"
10752.167232560545,Machine_2,repaired,
10752.322073661899,Machine_1,production,"{'temperature': 65.88, 'vibration': 0.51}"
10755.918108526912,Machine_3,production,"{'temperature': 94.97, 'vibration': 0.76}"
10760.146014660155,Machine_2,production,"{'temperature': 77.02, 'vibration': 0.63}"
10760.627426038876,Machine_1,production,"{'temperature': 95.47, 'vibration': 0.72}"
10760.627426038876,Machine_1,breakdown,
10763.757601219684,Machine_3,production,"{'temperature': 72.58, 'vibration': 0.62}"
10765.921032431459,Machine_2,production,"{'temperature': 70.97, 'vibration': 0.5}"
10767.600256721431,Machine_1,repaired,
10771.154307603532,Machine_3,production,"{'temperature': 63.58, 'vibration': 0.76}"
10772.782402660088,Machine_1,production,"{'temperature': 75.25, 'vibration': 0.33}"
10772.805243257639,Machine_2,production,"{'temperature': 93.27, 'vibration': 0.68}"
10778.618913435452,Machine_2,production,"{'temperature': 69.42, 'vibration': 0.61}"
10779.892802564627,Machine_3,production,"{'temperature': 99.41, 'vibration': 0.69}"
10782.305195476389,Machine_1,production,"{'temperature': 92.68, 'vibration': 0.95}"
10786.852288420325,Machine_3,production,"{'temperature': 80.68, 'vibration': 0.56}"
10786.852288420325,Machine_3,breakdown,
10788.497842995068,Machine_2,production,"{'temperature': 96.96, 'vibration': 0.25}"
10792.164584678449,Machine_3,repaired,
10792.222222650787,Machine_1,production,"{'temperature': 69.2, 'vibration': 0.9}"
10792.222222650787,Machine_1,breakdown,
10797.239098835964,Machine_3,production,"{'temperature': 75.44, 'vibration': 0.49}"
10797.578914651898,Machine_2,production,"{'temperature': 80.32, 'vibration': 0.67}"
10797.988882522188,Machine_1,repaired,
10805.369456707547,Machine_2,production,"{'temperature': 79.23, 'vibration': 0.45}"
10805.369456707547,Machine_2,breakdown,
10806.789302592571,Machine_3,production,"{'temperature': 71.82, 'vibration': 0.44}"
10806.999073362133,Machine_1,production,"{'temperature': 96.69, 'vibration': 0.31}"
10808.703902327661,Machine_2,repaired,
10813.233122035772,Machine_3,production,"{'temperature': 85.65, 'vibration': 0.18}"
10816.641854244228,Machine_1,production,"{'temperature': 79.3, 'vibration': 0.48}"
10816.953280541095,Machine_2,production,"{'temperature': 85.66, 'vibration': 0.28}"
10818.469945437602,Machine_3,production,"{'temperature': 83.55, 'vibration': 0.85}"
10823.644291482398,Machine_3,production,"{'temperature': 67.94, 'vibration': 0.8}"
10823.644291482398,Machine_3,breakdown,
10825.922926993066,Machine_1,production,"{'temperature': 76.17, 'vibration': 0.26}"
10826.285053389403,Machine_2,production,"{'temperature': 97.74, 'vibration': 0.96}"
10829.985495790419,Machine_3,repaired,
10833.472727764061,Machine_2,production,"{'temperature': 60.78, 'vibration': 0.72}"
10835.000828769162,Machine_1,production,"{'temperature': 86.74, 'vibration': 0.48}"
10835.000828769162,Machine_1,breakdown,
10835.358160172407,Machine_3,production,"{'temperature': 85.89, 'vibration': 0.92}"
10838.052996420367,Machine_1,repaired,
10840.79086890925,Machine_3,production,"{'temperature': 93.63, 'vibration': 0.99}"
10843.334948308313,Machine_2,production,"{'temperature': 92.31, 'vibration': 0.59}"
10843.504477788912,Machine_1,production,"{'temperature': 96.9, 'vibration': 0.63}"
10847.2018315878,Machine_3,production,"{'temperature': 80.91, 'vibration': 0.11}"
10850.851646675646,Machine_1,production,"{'temperature': 77.2, 'vibration': 0.59}"
10851.405540809252,Machine_2,production,"{'temperature': 81.37, 'vibration': 0.61}"
10856.00287552272,Machine_3,production,"{'temperature': 84.28, 'vibration': 0.81}"
10856.555780237568,Machine_1,production,"{'temperature': 82.32, 'vibration': 0.57}"
10857.202068872535,Machine_2,production,"{'temperature': 81.17, 'vibration': 0.71}"
10862.147346631557,Machine_1,production,"{'temperature': 62.91, 'vibration': 0.13}"
10863.702553594809,Machine_3,production,"{'temperature': 74.52, 'vibration': 0.86}"
10866.110015280865,Machine_2,production,"{'temperature': 60.93, 'vibration': 0.64}"
10869.291118212186,Machine_1,production,"{'temperature': 65.31, 'vibration': 0.89}"
10873.186514513036,Machine_3,production,"{'temperature': 93.97, 'vibration': 0.67}"
10875.826355364008,Machine_2,production,"{'temperature': 67.47, 'vibration': 0.11}"
10876.083651664047,Machine_1,production,"{'temperature': 60.23, 'vibration': 0.95}"
10882.341699581908,Machine_3,production,"{'temperature': 65.57, 'vibration': 0.17}"
10882.926370531055,Machine_1,production,"{'temperature': 72.57, 'vibration': 0.96}"
10883.592835469184,Machine_2,production,"{'temperature': 88.24, 'vibration': 0.7}"
10889.019771591535,Machine_3,production,"{'temperature': 84.08, 'vibration': 0.81}"
10889.019771591535,Machine_3,breakdown,
10890.076824766973,Machine_2,production,"{'temperature': 93.39, 'vibration': 0.6}"
10890.21096129282,Machine_1,production,"{'temperature': 83.69, 'vibration': 0.95}"
10894.711668679742,Machine_3,repaired,
10896.096092061935,Machine_1,production,"{'temperature': 97.72, 'vibration': 0.4}"
10898.11958312423,Machine_2,production,"{'temperature': 92.45, 'vibration': 0.89}"
10900.416235054281,Machine_3,production,"{'temperature': 89.26, 'vibration': 0.34}"
10903.342487562439,Machine_1,production,"{'temperature': 73.86, 'vibration': 0.36}"
10904.441252185748,Machine_2,production,"{'temperature': 72.76, 'vibration': 0.8}"
10909.532772534098,Machine_3,production,"{'temperature': 65.66, 'vibration': 0.86}"
10912.517529180092,Machine_1,production,"{'temperature': 88.41, 'vibration': 0.12}"
10913.665861381114,Machine_2,production,"{'temperature': 75.97, 'vibration': 0.93}"
10917.834375835107,Machine_1,production,"{'temperature': 98.03, 'vibration': 0.51}"
10918.685295217243,Machine_3,production,"{'temperature': 93.9, 'vibration': 0.52}"
10920.715905108389,Machine_2,production,"{'temperature': 82.4, 'vibration': 0.4}"
10923.514437983025,Machine_1,production,"{'temperature': 60.2, 'vibration': 0.18}"
10924.500070219228,Machine_3,production,"{'temperature': 92.67, 'vibration': 0.26}"
10929.653642427262,Machine_2,production,"{'temperature': 69.61, 'vibration': 0.22}"
10933.085454016391,Machine_3,production,"{'temperature': 97.36, 'vibration': 0.93}"
10933.241037322883,Machine_1,production,"{'temperature': 79.26, 'vibration': 0.15}"
10936.601072797324,Machine_2,production,"{'temperature': 87.92, 'vibration': 0.95}"
10936.601072797324,Machine_2,breakdown,
10939.951162136791,Machine_3,production,"{'temperature': 98.99, 'vibration': 0.65}"
10941.053328656018,Machine_1,production,"{'temperature': 64.37, 'vibration': 0.83}"
10941.053328656018,Machine_1,breakdown,
10941.898516585728,Machine_2,repaired,
10945.221999896296,Machine_1,repaired,
10947.82816547784,Machine_2,production,"{'temperature': 89.75, 'vibration': 0.3}"
10949.380705036194,Machine_3,production,"{'temperature': 62.13, 'vibration': 0.61}"
10954.544845255523,Machine_3,production,"{'temperature': 62.84, 'vibration': 0.49}"
10954.622559598945,Machine_1,production,"{'temperature': 98.28, 'vibration': 0.33}"
10956.797890939166,Machine_2,production,"{'temperature': 63.46, 'vibration': 0.55}"
10959.618374439558,Machine_3,production,"{'temperature': 73.09, 'vibration': 0.36}"
10964.562430904682,Machine_1,production,"{'temperature': 82.7, 'vibration': 0.52}"
10964.60676283094,Machine_2,production,"{'temperature': 94.61, 'vibration': 0.47}"
10965.322620669887,Machine_3,production,"{'temperature': 98.26, 'vibration': 0.79}"
10970.892217025152,Machine_2,production,"{'temperature': 98.37, 'vibration': 0.81}"
10972.427852647379,Machine_1,production,"{'temperature': 78.97, 'vibration': 0.82}"
10973.986132955242,Machine_3,production,"{'temperature': 96.07, 'vibration': 0.75}"
10973.986132955242,Machine_3,breakdown,
10976.598470411343,Machine_2,production,"{'temperature': 61.82, 'vibration': 0.42}"
10977.841064947219,Machine_1,production,"{'temperature': 68.87, 'vibration': 0.26}"
10978.017400667724,Machine_3,repaired,
10984.324914540222,Machine_1,production,"{'temperature': 91.35, 'vibration': 0.76}"
10984.65233977066,Machine_2,production,"{'temperature': 95.25, 'vibration': 0.32}"
10987.871501680433,Machine_3,production,"{'temperature': 81.2, 'vibration': 0.47}"
10990.409259431104,Machine_2,production,"{'temperature': 61.56, 'vibration': 0.49}"
10991.945004107078,Machine_1,production,"{'temperature': 99.59, 'vibration': 1.0}"
10995.599851784653,Machine_3,production,"{'temperature': 80.14, 'vibration': 0.59}"
10998.149027877305,Machine_2,production,"{'temperature': 69.11, 'vibration': 0.93}"
11001.599748804512,Machine_1,production,"{'temperature': 93.99, 'vibration': 0.47}"
11002.189449240817,Machine_3,production,"{'temperature': 73.36, 'vibration': 0.5}"
11006.302137761904,Machine_2,production,"{'temperature': 62.0, 'vibration': 0.42}"
11006.83691301619,Machine_1,production,"{'temperature': 74.57, 'vibration': 0.46}"
11008.572950334827,Machine_3,production,"{'temperature': 92.99, 'vibration': 0.63}"
11012.750774325525,Machine_1,production,"{'temperature': 90.63, 'vibration': 0.2}"
11013.064333851235,Machine_2,production,"{'temperature': 89.22, 'vibration': 0.7}"
11015.239482825315,Machine_3,production,"{'temperature': 63.99, 'vibration': 0.18}"
11021.24996018976,Machine_1,production,"{'temperature': 97.66, 'vibration': 0.19}"
11022.51174992706,Machine_2,production,"{'temperature': 73.14, 'vibration': 0.37}"
11024.134028727161,Machine_3,production,"{'temperature': 62.16, 'vibration': 0.73}"
11026.34544322246,Machine_1,production,"{'temperature': 88.68, 'vibration': 0.43}"
11029.252993764556,Machine_3,production,"{'temperature': 97.29, 'vibration': 0.73}"
11029.252993764556,Machine_3,breakdown,
11030.921635742929,Machine_2,production,"{'temperature': 60.03, 'vibration': 0.17}"
11032.96149969302,Machine_3,repaired,
11035.43330641144,Machine_1,production,"{'temperature': 91.76, 'vibration': 0.61}"
11038.110322653987,Machine_2,production,"{'temperature': 66.32, 'vibration': 0.48}"
11039.530234740632,Machine_3,production,"{'temperature': 63.16, 'vibration': 0.2}"
11040.730911583634,Machine_1,production,"{'temperature': 67.32, 'vibration': 0.89}"
11047.705186942361,Machine_2,production,"{'temperature': 87.46, 'vibration': 0.33}"
11048.127606018237,Machine_3,production,"{'temperature': 61.28, 'vibration': 0.35}"
11049.004293386311,Machine_1,production,"{'temperature': 90.6, 'vibration': 0.73}"
11055.589169482488,Machine_3,production,"{'temperature': 82.03, 'vibration': 0.94}"
11055.79336298196,Machine_2,production,"{'temperature': 74.65, 'vibration': 0.13}"
11056.322771337114,Machine_1,production,"{'temperature': 62.63, 'vibration': 0.11}"
11063.538605442023,Machine_3,production,"{'temperature': 84.88, 'vibration': 0.97}"
11064.548343539716,Machine_2,production,"{'temperature': 87.6, 'vibration': 0.62}"
11064.548343539716,Machine_2,breakdown,
11066.109734452655,Machine_1,production,"{'temperature': 97.51, 'vibration': 0.89}"
11068.599629541734,Machine_3,production,"{'temperature': 87.95, 'vibration': 0.78}"
11068.599629541734,Machine_3,breakdown,
11068.941182766619,Machine_2,repaired,
11073.642145879392,Machine_1,production,"{'temperature': 96.39, 'vibration': 0.96}"
11074.448626749381,Machine_3,repaired,
11076.65498810312,Machine_2,production,"{'temperature': 95.68, 'vibration': 0.96}"
11080.326199564182,Machine_1,production,"{'temperature': 69.75, 'vibration': 0.44}"
11082.525494866855,Machine_3,production,"{'temperature': 74.45, 'vibration': 0.16}"
11082.525494866855,Machine_3,breakdown,
11085.454814075068,Machine_2,production,"{'temperature': 82.78, 'vibration': 0.62}"
11086.058739197311,Machine_1,production,"{'temperature': 77.14, 'vibration': 0.92}"
11089.380511291716,Machine_3,repaired,
11091.352688260198,Machine_1,production,"{'temperature': 88.69, 'vibration': 0.53}"
11091.352688260198,Machine_1,breakdown,
11092.443731387511,Machine_2,production,"{'temperature': 69.67, 'vibration': 0.53}"
11097.114187888703,Machine_3,production,"{'temperature': 88.67, 'vibration': 0.96}"
11097.134495649918,Machine_1,repaired,
11100.84482178316,Machine_2,production,"{'temperature': 83.24, 'vibration': 0.97}"
11103.579375804153,Machine_1,production,"{'temperature': 60.11, 'vibration': 0.54}"
11104.96556788108,Machine_3,production,"{'temperature': 66.29, 'vibration': 0.4}"
11106.9699632779,Machine_2,production,"{'temperature': 93.14, 'vibration': 0.17}"
11112.819707038434,Machine_1,production,"{'temperature': 70.2, 'vibration': 0.91}"
11113.12998340255,Machine_3,production,"{'temperature': 81.49, 'vibration': 0.27}"
11113.12998340255,Machine_3,breakdown,
11113.86737798876,Machine_2,production,"{'temperature': 97.88, 'vibration': 0.73}"
11116.877064046368,Machine_3,repaired,
11118.34854636059,Machine_1,production,"{'temperature': 94.24, 'vibration': 0.16}"
11122.813762114012,Machine_2,production,"{'temperature': 61.59, 'vibration': 0.91}"
11123.415640393414,Machine_3,production,"{'temperature': 74.25, 'vibration': 0.11}"
11123.5082878357,Machine_1,production,"{'temperature': 96.54, 'vibration': 0.56}"
11129.265621877534,Machine_1,production,"{'temperature': 96.11, 'vibration': 0.18}"
11131.12070971018,Machine_3,production,"{'temperature': 65.44, 'vibration': 0.93}"
11131.197596589529,Machine_2,production,"{'temperature': 98.31, 'vibration': 0.93}"
11135.365342131872,Machine_1,production,"{'temperature': 99.84, 'vibration': 0.6}"
11139.512401131693,Machine_3,production,"{'temperature': 94.29, 'vibration': 0.87}"
11139.512401131693,Machine_3,breakdown,
11139.968782050084,Machine_2,production,"{'temperature': 83.74, 'vibration': 0.48}"
11142.62108018621,Machine_1,production,"{'temperature': 98.13, 'vibration': 0.32}"
11144.886077483507,Machine_3,repaired,
11145.200913092824,Machine_2,production,"{'temperature': 95.39, 'vibration': 0.23}"
11152.032606813274,Machine_1,production,"{'temperature': 63.11, 'vibration': 0.52}"
11152.804216852612,Machine_2,production,"{'temperature': 83.83, 'vibration': 0.1}"
11153.872775016058,Machine_3,production,"{'temperature': 73.77, 'vibration': 0.25}"
11157.155927359086,Machine_1,production,"{'temperature': 67.24, 'vibration': 0.49}"
11158.258387400081,Machine_2,production,"{'temperature': 91.81, 'vibration': 0.75}"
11161.626428840615,Machine_3,production,"{'temperature': 96.42, 'vibration': 0.81}"
11162.650800646132,Machine_1,production,"{'temperature': 88.91, 'vibration': 0.72}"
11165.021245616057,Machine_2,production,"{'temperature': 90.91, 'vibration': 0.55}"
11169.819474895572,Machine_1,production,"{'temperature': 82.01, 'vibration': 0.17}"
11171.175732956715,Machine_3,production,"{'temperature': 89.98, 'vibration': 0.72}"
11171.878387518069,Machine_2,production,"{'temperature': 63.77, 'vibration': 0.6}"
11171.878387518069,Machine_2,breakdown,
11175.079763233516,Machine_2,repaired,
11176.38421165557,Machine_1,production,"{'temperature': 73.59, 'vibration': 0.31}"
11179.695621502688,Machine_3,production,"{'temperature': 84.15, 'vibration': 0.29}"
11185.041839695321,Machine_2,production,"{'temperature': 97.7, 'vibration': 0.56}"
11185.425690837044,Machine_1,production,"{'temperature': 92.15, 'vibration': 0.35}"
11186.572810058906,Machine_3,production,"{'temperature': 62.14, 'vibration': 0.19}"
11191.980649540645,Machine_1,production,"{'temperature': 90.16, 'vibration': 0.25}"
11191.980649540645,Machine_1,breakdown,
11192.413416849775,Machine_3,production,"{'temperature': 84.6, 'vibration': 0.58}"
11194.537913126558,Machine_2,production,"{'temperature': 69.15, 'vibration': 0.7}"
11197.185448901091,Machine_1,repaired,
11200.797723234828,Machine_2,production,"{'temperature': 79.49, 'vibration': 0.35}"
11201.606830143859,Machine_3,production,"{'temperature': 89.97, 'vibration': 0.57}"
11203.572570439863,Machine_1,production,"{'temperature': 98.14, 'vibration': 0.42}"
11206.456118708657,Machine_2,production,"{'temperature': 60.41, 'vibration': 0.21}"
11208.714131050261,Machine_3,production,"{'temperature': 61.44, 'vibration': 0.29}"
11208.714131050261,Machine_3,breakdown,
11209.5539858644,Machine_1,production,"{'temperature': 87.84, 'vibration': 0.3}"
11211.521347540707,Machine_2,production,"{'temperature': 79.92, 'vibration': 0.87}"
11215.462549521908,Machine_3,repaired,
11218.13868346258,Machine_1,production,"{'temperature': 88.71, 'vibration': 0.14}"
11220.900400138857,Machine_2,production,"{'temperature': 63.74, 'vibration': 0.4}"
11220.900400138857,Machine_2,breakdown,
11221.681045798829,Machine_3,production,"{'temperature': 67.88, 'vibration': 0.71}"
11223.791897339934,Machine_1,production,"{'temperature': 91.72, 'vibration': 0.31}"
11224.914262760518,Machine_2,repaired,
11228.403217541865,Machine_3,production,"{'temperature': 96.12, 'vibration': 0.19}"
11231.0764876237,Machine_1,production,"{'temperature': 62.84, 'vibration': 0.12}"
11231.693557385364,Machine_2,production,"{'temperature': 76.63, 'vibration': 0.9}"
11234.063313381363,Machine_3,production,"{'temperature': 78.79, 'vibration': 0.44}"
11239.06756239773,Machine_1,production,"{'temperature': 66.36, 'vibration': 0.77}"
11240.405039153035,Machine_2,production,"{'temperature': 91.41, 'vibration': 0.34}"
11243.366316407344,Machine_3,production,"{'temperature': 92.85, 'vibration': 0.16}"
11244.66422057332,Machine_1,production,"{'temperature': 82.7, 'vibration': 0.82}"
11249.114409406315,Machine_2,production,"{'temperature': 79.47, 'vibration': 0.55}"
11249.177328204192,Machine_3,production,"{'temperature': 74.74, 'vibration': 0.86}"
11250.256797785616,Machine_1,production,"{'temperature': 78.42, 'vibration': 0.78}"
11256.9003096372,Machine_2,production,"{'temperature': 88.02, 'vibration': 0.94}"
11256.9003096372,Machine_2,breakdown,
11257.172621350812,Machine_1,production,"{'temperature': 75.75, 'vibration': 0.43}"
11258.714384083773,Machine_3,production,"{'temperature': 90.52, 'vibration': 0.33}"
11261.948889592426,Machine_2,repaired,
11263.60731996897,Machine_1,production,"{'temperature': 99.19, 'vibration': 0.72}"
11265.919260438308,Machine_3,production,"{'temperature': 68.99, 'vibration': 0.48}"
11265.919260438308,Machine_3,breakdown,
11269.106315487443,Machine_2,production,"{'temperature': 75.08, 'vibration': 0.51}"
11269.550142541459,Machine_1,production,"{'temperature': 65.39, 'vibration': 0.89}"
11271.508153363227,Machine_3,repaired,
11274.951032006014,Machine_2,production,"{'temperature': 68.66, 'vibration': 0.47}"
11276.027731104448,Machine_1,production,"{'temperature': 73.74, 'vibration': 0.69}"
11277.24244362985,Machine_3,production,"{'temperature': 66.05, 'vibration': 0.71}"
11282.360506372164,Machine_1,production,"{'temperature': 98.2, 'vibration': 0.58}"
11284.09477525053,Machine_2,production,"{'temperature': 98.01, 'vibration': 0.66}"
11285.423604723796,Machine_3,production,"{'temperature': 65.9, 'vibration': 0.32}"
11292.292149776013,Machine_1,production,"{'temperature': 63.39, 'vibration': 0.64}"
11293.746301031371,Machine_2,production,"{'temperature': 68.04, 'vibration': 0.4}"
11294.526907780424,Machine_3,production,"{'temperature': 98.63, 'vibration': 0.99}"
11298.610498355889,Machine_1,production,"{'temperature': 67.47, 'vibration': 0.43}"
11298.610498355889,Machine_1,breakdown,
11299.416190545526,Machine_2,production,"{'temperature': 69.0, 'vibration': 0.33}"
11303.737013363976,Machine_1,repaired,
11304.397449358881,Machine_3,production,"{'temperature': 69.64, 'vibration': 0.17}"
11308.492373165556,Machine_2,production,"{'temperature': 81.16, 'vibration': 0.47}"
11312.781597425535,Machine_1,production,"{'temperature': 74.79, 'vibration': 0.52}"
11313.639146799493,Machine_3,production,"{'temperature': 82.55, 'vibration': 0.34}"
11317.086213029508,Machine_2,production,"{'temperature': 83.47, 'vibration': 0.91}"
11320.906803848544,Machine_3,production,"{'temperature': 90.88, 'vibration': 0.91}"
11322.362285443509,Machine_1,production,"{'temperature': 74.42, 'vibration': 0.32}"
11323.42746884788,Machine_2,production,"{'temperature': 94.29, 'vibration': 0.45}"
11329.723226130536,Machine_1,production,"{'temperature': 80.11, 'vibration': 0.97}"
11329.723226130536,Machine_1,breakdown,
11330.64175105311,Machine_3,production,"{'temperature': 71.21, 'vibration': 0.17}"
11331.40070502041,Machine_2,production,"{'temperature': 81.42, 'vibration': 0.92}"
11333.557713089098,Machine_1,repaired,
11337.491446498041,Machine_3,production,"{'temperature': 96.68, 'vibration': 0.38}"
11337.491446498041,Machine_3,breakdown,
11341.02717019343,Machine_2,production,"{'temperature': 90.42, 'vibration': 0.64}"
11341.858208456204,Machine_3,repaired,
11343.241945585505,Machine_1,production,"{'temperature': 75.88, 'vibration': 0.86}"
11349.73679135776,Machine_3,production,"{'temperature': 69.58, 'vibration': 0.51}"
11350.726927120146,Machine_2,production,"{'temperature': 74.72, 'vibration': 0.75}"
11352.509188394244,Machine_1,production,"{'temperature': 75.39, 'vibration': 0.94}"
11355.420335682084,Machine_3,production,"{'temperature': 98.15, 'vibration': 0.69}"
11357.055402564969,Machine_2,production,"{'temperature': 95.89, 'vibration': 0.95}"
11361.65939755149,Machine_3,production,"{'temperature': 72.67, 'vibration': 0.38}"
11362.49766963525,Machine_1,production,"{'temperature': 82.66, 'vibration': 0.3}"
11363.560389699633,Machine_2,production,"{'temperature': 98.44, 'vibration': 0.71}"
11363.560389699633,Machine_2,breakdown,
11366.938580248308,Machine_3,production,"{'temperature': 87.45, 'vibration': 0.21}"
11368.627697000347,Machine_1,production,"{'temperature': 96.79, 'vibration': 0.23}"
11368.697021326883,Machine_2,repaired,
11375.46949869326,Machine_1,production,"{'temperature': 63.7, 'vibration': 0.94}"
11376.04833843749,Machine_3,production,"{'temperature': 74.51, 'vibration': 0.97}"
11376.441935301535,Machine_2,production,"{'temperature': 77.32, 'vibration': 0.92}"
11381.25159076567,Machine_1,production,"{'temperature': 93.77, 'vibration': 0.69}"
11382.74074324541,Machine_2,production,"{'temperature': 79.89, 'vibration': 0.68}"
11385.529644259334,Machine_3,production,"{'temperature': 92.63, 'vibration': 0.12}"
11386.494637910399,Machine_1,production,"{'temperature': 95.01, 'vibration': 0.84}"
11390.98126699104,Machine_2,production,"{'temperature': 78.12, 'vibration': 0.62}"
11393.718185773718,Machine_1,production,"{'temperature': 67.53, 'vibration': 0.52}"
11394.51280743512,Machine_3,production,"{'temperature': 85.83, 'vibration': 0.14}"
11397.600835994874,Machine_2,production,"{'temperature': 92.61, 'vibration': 0.83}"
11402.915245020804,Machine_2,production,"{'temperature': 97.1, 'vibration': 0.43}"
11403.01413724295,Machine_3,production,"{'temperature': 61.83, 'vibration': 0.12}"
11403.273319468946,Machine_1,production,"{'temperature': 67.13, 'vibration': 0.22}"
11409.872262511073,Machine_1,production,"{'temperature': 86.5, 'vibration': 0.95}"
11411.206671507478,Machine_2,production,"{'temperature': 72.04, 'vibration': 0.97}"
11412.295811556585,Machine_3,production,"{'temperature': 96.74, 'vibration': 0.79}"
11415.004611294544,Machine_1,production,"{'temperature': 63.47, 'vibration': 0.99}"
11416.823760993944,Machine_2,production,"{'temperature': 67.92, 'vibration': 0.66}"
11420.43354417765,Machine_3,production,"{'temperature': 91.02, 'vibration': 0.26}"
11420.99690871749,Machine_1,production,"{'temperature': 67.46, 'vibration': 0.75}"
11422.59463447789,Machine_2,production,"{'temperature': 73.76, 'vibration': 0.75}"
11428.438209427417,Machine_3,production,"{'temperature': 95.73, 'vibration': 0.69}"
11429.355878932394,Machine_2,production,"{'temperature': 66.76, 'vibration': 0.68}"
11429.917373875645,Machine_1,production,"{'temperature': 87.97, 'vibration': 0.27}"
11434.6113658583,Machine_3,production,"{'temperature': 60.06, 'vibration': 0.43}"
11436.569348647321,Machine_2,production,"{'temperature': 95.78, 'vibration': 0.85}"
11437.956992463673,Machine_1,production,"{'temperature': 69.07, 'vibration': 0.48}"
11442.696857866118,Machine_2,production,"{'temperature': 78.78, 'vibration': 0.18}"
11442.696857866118,Machine_2,breakdown,
11443.078829553868,Machine_3,production,"{'temperature': 61.82, 'vibration': 0.27}"
11447.816956828245,Machine_1,production,"{'temperature': 64.83, 'vibration': 0.56}"
11449.601350556059,Machine_2,repaired,
11452.018390539419,Machine_3,production,"{'temperature': 63.95, 'vibration': 0.54}"
11456.507015470852,Machine_2,production,"{'temperature': 85.79, 'vibration': 0.96}"
11457.084657559995,Machine_1,production,"{'temperature': 98.51, 'vibration': 0.71}"
11457.51727394155,Machine_3,production,"{'temperature': 63.59, 'vibration': 0.87}"
11462.61832235026,Machine_2,production,"{'temperature': 77.39, 'vibration': 0.74}"
11462.999082579398,Machine_1,production,"{'temperature': 91.17, 'vibration': 0.53}"
11466.726346517651,Machine_3,production,"{'temperature': 65.24, 'vibration': 0.29}"
11471.767840841445,Machine_1,production,"{'temperature': 87.63, 'vibration': 0.24}"
11471.915968792995,Machine_2,production,"{'temperature': 80.33, 'vibration': 0.67}"
11472.80980123021,Machine_3,production,"{'temperature': 99.89, 'vibration': 0.41}"
11478.376153406378,Machine_2,production,"{'temperature': 82.64, 'vibration': 0.75}"
11481.366054078673,Machine_1,production,"{'temperature': 94.41, 'vibration': 0.26}"
11482.10012291337,Machine_3,production,"{'temperature': 75.08, 'vibration': 0.84}"
11486.802793798895,Machine_2,production,"{'temperature': 68.44, 'vibration': 0.69}"
11488.39119095393,Machine_1,production,"{'temperature': 95.88, 'vibration': 0.81}"
11492.0654133159,Machine_3,production,"{'temperature': 62.67, 'vibration': 0.68}"
11493.01400964637,Machine_2,production,"{'temperature': 87.35, 'vibration': 0.54}"
11497.38488112594,Machine_1,production,"{'temperature': 79.42, 'vibration': 0.38}"
11498.423193429599,Machine_3,production,"{'temperature': 90.89, 'vibration': 0.69}"
11499.195583439896,Machine_2,production,"{'temperature': 86.4, 'vibration': 0.3}"
